TABLE=056 | AREA=Phường Bình Phước | RECORDS=752 | GROUPS=319 | REVIEW=751
ID=NQ28-056-S01-TT0001-01 | SEC=non-agricultural | TT=1 | REL=main | PRICES=30100,25800 | ROAD=56. Phường Bình Phước Tên đường giao thông TT Đường Quốc lộ 14 | START=Đoạn Ngã tư Đồng Xoài | END=đường Giá đất Đường Đồng 43.000 Khởi | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0692-01 | SEC=non-agricultural | TT=692 | REL=direct | PRICES=2700,2300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0693-01 | SEC=non-agricultural | TT=693 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0694-01 | SEC=non-agricultural | TT=694 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0695-01 | SEC=non-agricultural | TT=695 | REL=direct | PRICES=2400,2000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0696-01 | SEC=non-agricultural | TT=696 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0697-01 | SEC=non-agricultural | TT=697 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0698-01 | SEC=non-agricultural | TT=698 | REL=direct | PRICES=2100,1800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0699-01 | SEC=non-agricultural | TT=699 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0700-01 | SEC=non-agricultural | TT=700 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0701-01 | SEC=non-agricultural | TT=701 | REL=direct | PRICES=1800,1600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0702-01 | SEC=non-agricultural | TT=702 | REL=direct | PRICES=1500,1300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0703-01 | SEC=non-agricultural | TT=703 | REL=direct | PRICES=1300,1100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0704-01 | SEC=non-agricultural | TT=704 | REL=main | PRICES=1200,1000 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn xã Tiên Hưng cũ được đầu tư mặt | START=Toàn tuyến | END=1.700 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0705-01 | SEC=non-agricultural | TT=705 | REL=main | PRICES=980,840 | ROAD=đường nhựa, bê tông xi măng có bề rộng mặt đường trên Các tuyến đường giao thông còn lại trên địa bàn xã Tiến Hưng cũ được đầu tư mặt đường nhựa, bê tông xi măng có bề rộng mặt đường dưới 3,5m | START=3,5m Toàn tuyến | END=1.400 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0706-01 | SEC=non-agricultural | TT=706 | REL=main | PRICES=740,630 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn xã Tiến Hưng (cũ) | START=Toàn tuyến | END=1.100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0707-01 | SEC=non-agricultural | TT=707 | REL=main | PRICES=2800,2400 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn phường được đầu tư mặt đường nhựa, bê tông xi măng có bề rộng đường từ 7m trở lên | START=đã Toàn tuyến mặt | END=4.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0708-01 | SEC=non-agricultural | TT=708 | REL=main | PRICES=2500,2100 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn phường chưa được đầu tư mặt đường nhựa, bê tông xi măng có rộng mặt đường từ 7m trở | START=Toàn tuyến bề lên | END=3.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0709-01 | SEC=non-agricultural | TT=709 | REL=main | PRICES=2100,1800 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn phường được đầu tư mặt đường nhựa, bê tông xi măng có bề rộng đường từ 4m đến dưới 7m | START=đã Toàn tuyến mặt | END=3.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0710-01 | SEC=non-agricultural | TT=710 | REL=main | PRICES=1800,1500 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn phường chưa được đầu tư mặt đường nhựa, bê tông xi măng có rộng mặt đường từ 4m đến 7m | START=Toàn tuyến bề dưới | END=2.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0711-01 | SEC=non-agricultural | TT=711 | REL=main | PRICES=1400,1200 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn phường được đầu tư mặt đường nhựa, bê tông xi măng có bề rộng đường dưới 4m | START=đã Toàn tuyến mặt | END=2.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0712-01 | SEC=non-agricultural | TT=712 | REL=main | PRICES=1100,900 | ROAD=Các tuyến đường giao thông còn lại trên địa bàn phường chưa được đầu tư mặt đường nhựa, bê tông xi măng có rộng mặt đường dưới 4m | START=Toàn tuyến bề | END=1.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0713-01 | SEC=non-agricultural | TT=713 | REL=main | PRICES=4100,3500 | ROAD=Các tuyến đường trong Khu cư Sando | START=dân Toàn tuyến | END=5.900 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0714-01 | SEC=non-agricultural | TT=714 | REL=main | PRICES=4100,3500 | ROAD=Khu dân cư Thuận Hòa | START=Đường liên xã | END=5.900 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0715-01 | SEC=non-agricultural | TT=715 | REL=main | PRICES=3800,3300 | ROAD=Khu dân cư Thuận Hòa | START=Đường D1 | END=5.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0716-01 | SEC=non-agricultural | TT=716 | REL=main | PRICES=3200,2700 | ROAD=Khu dân cư Thuận Hòa | START=Đường N1, N2, D2, D3 | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0717-01 | SEC=non-agricultural | TT=717 | REL=main | PRICES=4500,3800 | ROAD=Khu dân cư Hoàng Hưng | START=Đường D1, D2, D3, D4, Thịnh đường hiện hữu | END=6.400 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0718-01 | SEC=non-agricultural | TT=718 | REL=main | PRICES=3800,3300 | ROAD=Khu dân cư Hoàng Hưng | START=Đường N1, N2, N3, N4, Thịnh N5, N6, N7, DN1, DN2 | END=5.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0719-01 | SEC=non-agricultural | TT=719 | REL=main | PRICES=8100,6900 | ROAD=Khu dân cư Cát Tường - Phú Hưng | START=Đường N1, TC2, N10, N8, TC1 | END=11.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0720-01 | SEC=non-agricultural | TT=720 | REL=main | PRICES=6200,5300 | ROAD=Khu dân cư Cát Tường - Phú Hưng | START=Đường N2, N5B, N6B, N7, D8, N6A, D1, D2, D3 Đường N3B, | END=8.800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0721-01 | SEC=non-agricultural | TT=721 | REL=main | PRICES=5500,4800 | ROAD=Khu dân cư Cát Tường - Phú Hưng | START=N4B, N9, N11, D4, D7, D8, D9, D5A, D5B, N3A, N4A, N5A, D2-1, D2-2 | END=7.900 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0722-01 | SEC=non-agricultural | TT=722 | REL=main | PRICES=5800,5000 | ROAD=Khu dân cư Cát Tường - Phù Hưng | START=Đường N3, D6, D10, D11, D12, D13, D14 , D15, | END=8.300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0723-01 | SEC=non-agricultural | TT=723 | REL=main | PRICES=4100,3500 | ROAD=Khu dân cư Đức Hoàng Phát | START=D16A, D16 Đường quy hoạch 32m | END=5.900 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0724-01 | SEC=non-agricultural | TT=724 | REL=main | PRICES=3200,2700 | ROAD=Khu dân cư Đức Hoàng Phát | START=Các đường còn lại | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0725-01 | SEC=non-agricultural | TT=725 | REL=main | PRICES=6200,5300 | ROAD=Nhà ở xã hội Phúc Thành | START=Đường ĐH 507 (đường Nông Trường - đoạn tương | END=8.800 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0726-01 | SEC=non-agricultural | TT=726 | REL=main | PRICES=4300,3700 | ROAD=Nhà ở xã hội Phúc Thành | START=ứng) Đường D6, D7 | END=6.100 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0727-01 | SEC=non-agricultural | TT=727 | REL=main | PRICES=3700,3100 | ROAD=Nhà ở xã hội Phúc Thành | START=Đường N3, N4, N5, N6, N7, N8, N9 | END=5.200 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0728-01 | SEC=non-agricultural | TT=728 | REL=main | PRICES=3200,2700 | ROAD=Nhà ở xã hội Phúc Thành | START=Đường N1, N2, D1, D2, D3, D4, D5 là các đường còn lại trong | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0729-01 | SEC=non-agricultural | TT=729 | REL=main | PRICES=3200,2700 | ROAD=Nhà ở xã hội Hưng Thịnh | START=khu dân cư Các tuyến đường trong | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0730-01 | SEC=non-agricultural | TT=730 | REL=main | PRICES=5800,5000 | ROAD=Khu đô thị - Thương mại Dịch Tiến Hưng (Tà Bế Gold) của Công ty cổ phần đầu tư bất động sản Thành Phương | START=khu dân cư vụ Đường D1, D2 | END=8.300 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0731-01 | SEC=non-agricultural | TT=731 | REL=main | PRICES=4800 | ROAD=Khu đô thị - Thương mại Dịch Tiến Hưng (Tà Bê Gold) của Công ty cổ phần đầu tư bất động sản Thành Phương | START=vụ Đường D3, D4, D5, N1, N2, N3, N4 | END=6.900 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_1
ID=NQ28-056-S01-TT0732-01 | SEC=non-agricultural | TT=732 | REL=main | PRICES=5300,4500 | ROAD=Khu đô thị - Thương mại Dịch Tiến Hưng (Tà Bế Gold) của Công ty cổ phần đầu tư bất động sản Thành Phương | START=vụ Đường N9 | END=7.600 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0733-01 | SEC=non-agricultural | TT=733 | REL=main | PRICES=3500,3000 | ROAD=Khu dân cư Hạnh Phúc 1 | START=Đường N1, N2, D1, D2 | END=5.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0734-01 | SEC=non-agricultural | TT=734 | REL=main | PRICES=4200,3600 | ROAD=Khu dân cư Hạnh Phúc 2 | START=Các tuyến đường trong khu dân cư | END=6.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0735-01 | SEC=non-agricultural | TT=735 | REL=main | PRICES=3200,2700 | ROAD=Khu dân cư Tiến Hưng (Công Đại Hoàng Kim) | START=Các tuyến ty đường trong khu dân cư | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0736-01 | SEC=non-agricultural | TT=736 | REL=main | PRICES=3200,2700 | ROAD=Khu dân cư Hoàng Hưng | START=Các tuyến Thịnh đường trong khu dân cư | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0737-01 | SEC=non-agricultural | TT=737 | REL=main | PRICES=3200,2700 | ROAD=Khu dân cư Danh Hoàng Long | START=Các tuyến đường trong khu dân cư | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0738-01 | SEC=non-agricultural | TT=738 | REL=main | PRICES=3200,2700 | ROAD=Khu dân cư Kiên Cường Phát | START=Các tuyến đường trong khu dân cư | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0739-01 | SEC=non-agricultural | TT=739 | REL=main | PRICES=8400,7200 | ROAD=Khu dân cư quang Minh Tiến | START=Đường số 1 | END=12.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0740-01 | SEC=non-agricultural | TT=740 | REL=main | PRICES=5600,4800 | ROAD=Khu dân cư quang Minh Tiến | START=Các tuyến đường còn lại trong khu dân cư | END=8.000 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
ID=NQ28-056-S01-TT0741-01 | SEC=non-agricultural | TT=741 | REL=main | PRICES=3200,2700 | ROAD=Các tuyến đường trong khu cư Làng Binh Đoàn 16 | START=dân Toàn tuyến | END=4.500 | FLAGS=NON_AGRICULTURAL_PRICE_COLUMN_COUNT_2
